SCC,차종,소분류,연료,물질,연식,추가조건,배출계수,열화계수,,
7030401,승합차,대형,경유,VOC,’96-’00.9,,6.5657*V^(-0.5431),Tf5p_3W,,
7050401,화물차,대형,경유,CO,’96-’00.9,,10.301*V^(-0.5856),Tf5p_5W,,
7030401,승합차,대형,경유,VOC,’00.10-’04.8,,6.6390*V^(-0.5760),Tf5p_3W,,
7050401,화물차,대형,경유,CO,’00.10-’04.8,,10.031*V^(-0.5828),Tf5p_5W,,
7030401,승합차,대형,경유,VOC,’04.9-’07,,3.2339*V^(-0.7436),Tf5p_3W,,
7050501,화물차,특수형,경유,CO,’95<,,16.769*V^(-0.3772),Tf5p_5W,,
7030401,승합차,대형,경유,VOC,’08-’10.9,,1.7177*V^(-0.6781),Tf5p_3W,,
7050501,화물차,특수형,경유,CO,’96-’00.9,,21.057*V^(-0.4958),Tf5p_5W,,
7030401,승합차,대형,경유,VOC,’10.10-’14,,0.8863*V^(-0.6933),Tf5p_3W,,
7050501,화물차,특수형,경유,CO,’00.10-’04.8,,23.501*V^(-0.6100),Tf5p_5W,,
7030401,승합차,대형,경유,VOC,’15>,,0.6774*V^(-0.8321),Tf5p_3W,,
7050501,화물차,특수형,경유,CO,’04.9-’07,,15.256*V^(-0.7448),Tf5p_5W,,
7030401,승합차,대형,경유,NOx,’95<,,41.346*V^(-0.3645),Tf2p_3W,,
7050501,화물차,특수형,경유,CO,’08-’10.9,,8.1771*V^(-0.7725),Tf5p_5W,,
7030401,승합차,대형,경유,NOx,’96-’00.9,,42.1379*V^(-0.3786),Tf2p_3W,,
7050501,화물차,특수형,경유,CO,’10.10-’14,,4.5201*V^(-0.7279),Tf5p_5W,,
7030401,승합차,대형,경유,NOx,’00.10-’04.8,,36.7191*V^(-0.3548),Tf2p_3W,,
7050501,화물차,특수형,경유,CO,’15>,,7.4065*V^(-0.5995),Tf5p_5W,,
7030401,승합차,대형,경유,NOx,’04.9-’07,,30.5870*V^(-0.3548),Tf2p_3W,,
7050501,화물차,특수형,CNG,CO,’05<,,18.235*V^(-0.3767),Tf5p_3W,,
7030401,승합차,대형,경유,NOx,’08-’10.9,,40.7564* V^(-0.4757),Tf2p_3W,,
7050501,화물차,특수형,CNG,CO,’06-’10.6,,2.4653*V^(-1.1470),Tf5p_3W,,
7030401,승합차,대형,경유,NOx,’10.10-’14,,40.3729* V^(-0.5386),Tf2p_3W,,
7050501,화물차,특수형,CNG,CO,’10.7-’13,,0.7403*V^(-0.6307),Tf5p_3W,,
7030401,승합차,대형,경유,NOx,’15>,,112.1229*V^(-1.6393),Tf2p_3W,,
7050501,화물차,특수형,CNG,CO,’14>,,0.935,Tf5p_3W,,
7030401,승합차,대형,경유,PM10,’95<,,5.2158*V^(-0.5048),Tf5p_3W,,
7050601,화물차,덤프트럭,경유,CO,’04.9-’07,,52.136*V^(-0.8618),Tf5p_5W,,
7030401,승합차,대형,경유,PM10,’96-’97,,2.4911*V^(-0.4149),Tf5p_3W,,
7050601,화물차,덤프트럭,경유,CO,’08-’10.9,,6.8493*V^(-0.6506),Tf5p_5W,,
7030401,승합차,대형,경유,PM10,’98-’00.9,,1.4432*V^(-0.3870),Tf5p_3W,,
7050101,화물차,경형,LPG,VOC,’96<,,12.961*V^(-0.8364),Tf10p_5W,,
7030401,승합차,대형,경유,PM10,’00.10-’01,,0.9375*V^(-0.3910),Tf5p_3W,,
7050101,화물차,경형,LPG,VOC,’97-’02,,2.2714*V^(-0.7830),Tf10p_5W,,
7030401,승합차,대형,경유,PM10,’02-’04.8,,1.1507*V^(-0.4804),Tf5p_3W,,
7050101,화물차,경형,LPG,VOC,’03-’05,,1.1073*V^(-0.7830),Tf10p_5W,,
7030401,승합차,대형,경유,PM10,’04.9-’07,,0.4657*V^(-0.5634),Tf5p_3W,,
7050101,화물차,경형,LPG,VOC,’06-’07,,0.3549*V^(-0.7830),Tf10p_5W,,
7030401,승합차,대형,경유,PM10,’04.9-’07,,0.0014*V^(0.7970),Tf5p_3W,,
7050101,화물차,경형,LPG,VOC,’08,,0.1063*V^(-1.0745),Tf10p_5W,,
7030401,승합차,대형,경유,PM10,’08-’10.9,,0.2418*V^(-0.4727),Tf5p_3W,,
7050101,화물차,경형,LPG,VOC,’08,,1.0000E-15*V^(6.2696),Tf10p_5W,,
7030401,승합차,대형,경유,PM10,’10.10-’14,,0.2125*V^(-0.4650),Tf5p_3W,,
7050101,화물차,경형,LPG,VOC,’09-’11,,0.0974*V^(-1.0745),Tf10p_5W,,
7030401,승합차,대형,경유,PM10,’15>,,0.0363*V^(-0.4727),Tf5p_3W,,
7050101,화물차,경형,LPG,VOC,’09-’11,,9.1667E-16*V^(6.2696),Tf10p_5W,,
7030401,승합차,대형,경유,PM25,’95<,,0.92*5.2158*V^(-0.5048),Tf5p_3W,,
7050101,화물차,경형,LPG,VOC,’12-’13,,0.0943*V^(-1.0745),Tf10p_5W,,
7030401,승합차,대형,경유,PM25,’96-’97,,0.92*2.4911*V^(-0.4149),Tf5p_3W,,
7050101,화물차,경형,LPG,VOC,’12-’13,,8.8667E-16*V^(6.2696),Tf10p_5W,,
7030401,승합차,대형,경유,PM25,’98-’00.9,,0.92*1.4432*V^(-0.3870),Tf5p_3W,,
7050101,화물차,경형,LPG,VOC,’14,,0.0911*V^(-1.0745),Tf10p_5W,,
7030401,승합차,대형,경유,PM25,’00.10-’01,,0.92*0.9375*V^(-0.3910),Tf5p_3W,,
7050101,화물차,경형,LPG,VOC,’14,,8.5667E-16*V^(6.2696),Tf10p_5W,,
7030401,승합차,대형,경유,PM25,’02-’04.8,,0.92*1.1507*V^(-0.4804),Tf5p_3W,,
7050101,화물차,경형,LPG,VOC,’15,,0.0879*V^(-1.0745),Tf10p_5W,,
7030401,승합차,대형,경유,PM25,’04.9-’07,,0.92*0.4657*V^(-0.5634),Tf5p_3W,,
7050101,화물차,경형,LPG,VOC,’15,,8.2667E-16*V^(6.2696),Tf10p_5W,,
7030401,승합차,대형,경유,PM25,’04.9-’07,,0.92*0.0014*V^(0.7970),Tf5p_3W,,
7050101,화물차,경형,LPG,VOC,’16,,5.7153E-02*V^-1.0656E+00,Tf10p_5W,,
7030401,승합차,대형,경유,PM25,’08-’10.9,,0.92*0.2418*V^(-0.4727),Tf5p_3W,,
7050101,화물차,경형,LPG,VOC,’16,,1.4308E-06*V^2-1.3307E-04*V+3.2987E-03,Tf10p_5W,,
7030401,승합차,대형,경유,PM25,’10.10-’14,,0.92*0.2125*V^(-0.4650),Tf5p_3W,,
7050101,화물차,경형,LPG,VOC,’17,,6.2620E-02*V^-1.1016E+00,Tf10p_5W,,
7030401,승합차,대형,경유,PM25,’15>,,0.92*0.0363*V^(-0.4727),Tf5p_3W,,
7050101,화물차,경형,LPG,VOC,’17,,1.3125E-06*V^2-1.2579E-04*V+3.3016E-03,Tf10p_5W,,
7030401,승합차,대형,LPG,CO,’90<,,72.338*V^(-0.7587),Tf5p_3W,,
7050101,화물차,경형,LPG,VOC,’18>,,6.7287E-02*V^-1.1300E+00,Tf10p_5W,,
7030401,승합차,대형,LPG,CO,’91-’99,,29.825*V^(-0.6771),Tf5p_3W,,
7050101,화물차,경형,LPG,VOC,’18>,,1.2232E-06*V^2-1.2029E-04*V+3.3037E-03,Tf10p_5W,,
7030401,승합차,대형,LPG,CO,’00-’05,,17.829*V^(-0.6778),Tf5p_3W,,
7050101,화물차,경형,LPG,NOx,’96<,,4.0131*V^(-0.3236),Tf10p_5W,,
7030401,승합차,대형,LPG,CO,’06>,,16.491*V^(-1.4713),Tf5p_3W,,
7050101,화물차,경형,LPG,NOx,’97-’99,,1.8528*V^(-0.3889),Tf10p_5W,,
7030401,승합차,대형,LPG,CO,’06>,,3.0000E-13*V^(6.0619),Tf5p_3W,,
7050101,화물차,경형,LPG,NOx,’00-’05,,5.8289*V^(-0.9198),Tf10p_5W,,
7030401,승합차,대형,LPG,VOC,’90<,,26.532*V^(-1.0423),Tf5p_3W,,
7050101,화물차,경형,LPG,NOx,’06-07,,0.7228*V^(-0.9198),Tf10p_5W,,
7030401,승합차,대형,LPG,VOC,’91-’96,,26.520*V^(-1.4041),Tf5p_3W,,
7050101,화물차,경형,LPG,NOx,’08,,-4.0000E-06*V^2+6.0000E-04*V+5.5000E-03,Tf10p_5W,,
7030401,승합차,대형,LPG,VOC,’97-’99,,4.7595*V^(-0.9512),Tf5p_3W,,
7050101,화물차,경형,LPG,NOx,’09-’11,,-3.7333E-06*V^2+5.6000E-04*V+5.1333E-03,Tf10p_5W,,
7030401,승합차,대형,LPG,VOC,’00-’05,,6.3668*V^(-1.2849),Tf5p_3W,,
7050101,화물차,경형,LPG,NOx,’12-’13,,-3.6373E-06*V^2+5.4560E-04*V+5.0013E-03,Tf10p_5W,,
7030401,승합차,대형,LPG,VOC,’06>,,1.9218*V^(-1.8418),Tf5p_3W,,
7050101,화물차,경형,LPG,NOx,’14,,-3.5413E-06*V^2+5.3120E-04*V+4.8693E-03,Tf10p_5W,,
7030401,승합차,대형,LPG,VOC,’06>,,3.0000E-09*V^(3.0639),Tf5p_3W,,
7050101,화물차,경형,LPG,NOx,’15,,-3.4453E-06*V^2+5.1680E-04*V+4.7373E-03,Tf10p_5W,,
7030401,승합차,대형,LPG,NOx,’90<,,9.3011*V^(-0.6781),Tf2p_3W,,
7050101,화물차,경형,LPG,NOx,’16,,5.5718E-07*V^2-1.4999E-04*V+1.3699E-02,Tf10p_5W,,
7030401,승합차,대형,LPG,NOx,’91-’96,,11.287*V^(-0.7634),Tf2p_3W,,
7050101,화물차,경형,LPG,NOx,’17,,5.7226E-07*V^2-1.4891E-04*V+1.3178E-02,Tf10p_5W,,
7030401,승합차,대형,LPG,NOx,’97-’99,,12.562*V^(-0.8606),Tf2p_3W,,
7050101,화물차,경형,LPG,NOx,’18>,,5.8363E-07*V^2-1.4810E-04*V+1.2786E-02,Tf10p_5W,,
7030401,승합차,대형,LPG,NOx,’00-’05,,8.8952*V^(-0.8119),Tf2p_3W,,
7050101,화물차,경형,LPG,PM10,all,,0.0002,Tf10p_5W,,
7030401,승합차,대형,LPG,NOx,’06>,,0.1246*V^(-0.441),Tf2p_3W,,
7050101,화물차,경형,LPG,PM10,all,,0.0005,Tf10p_5W,,
7030401,승합차,대형,LPG,PM10,all,,0.0002,Tf5p_3W,,
7050101,화물차,경형,LPG,PM25,all,,0.92*0.0002,Tf10p_5W,,
7030401,승합차,대형,LPG,PM10,all,,0.0005,Tf5p_3W,,
7050101,화물차,경형,LPG,PM25,all,,0.92*0.0005,Tf10p_5W,,
7030401,승합차,대형,LPG,PM25,all,,0.92*0.0002,Tf5p_3W,,
7030401,승합차,대형,LPG,PM25,all,,0.92*0.0005,Tf5p_3W,,
7030501,승합차,특수형,휘발유,CO,’90<,,36.169*V^(-0.7587),Tf10p_5W,,
7030501,승합차,특수형,휘발유,CO,’91-’96,,39.402*V^(-0.8879),Tf10p_5W,,
7030501,승합차,특수형,휘발유,CO,’97-’99,,77.088*V^(-1.2078),Tf10p_5W,,
7030501,승합차,특수형,휘발유,CO,’00-’02,,41.669*V^(-1.2078),Tf10p_5W,,
7030501,승합차,특수형,휘발유,CO,’03-’05,,36.578*V^(-1.2078),Tf10p_5W,,
7030501,승합차,특수형,휘발유,CO,’06>,,14.202*V^(-1.2078),Tf10p_10W,,
7030501,승합차,특수형,휘발유,VOC,’90<,,15.607*V^(-1.0423),Tf10p_5W,,
7030501,승합차,특수형,휘발유,VOC,’91-’96,,23.400*V^(-1.4041),Tf10p_5W,,
7030501,승합차,특수형,휘발유,VOC,’97-’99,,18.731*V^(-1.5356),Tf10p_5W,,
7030501,승합차,특수형,휘발유,VOC,’00-’02,,14.190*V^(-1.5356),Tf10p_5W,,
7030501,승합차,특수형,휘발유,VOC,’03-’05,,3.0337*V^(-1.5356),Tf10p_5W,,
7030501,승합차,특수형,휘발유,VOC,’06>,,1.2233*V^(-1.5356),Tf10p_10W,,
7030501,승합차,특수형,휘발유,NOx,’90<,,6.2007*V^(-0.6781),Tf10p_5W,,
7030501,승합차,특수형,휘발유,NOx,’91-’96,,7.5244*V^(-0.7634),Tf10p_5W,,
7030501,승합차,특수형,휘발유,NOx,’97-’99,,4.4260*V^(-0.7978),Tf10p_5W,,
7030501,승합차,특수형,휘발유,NOx,’00-’02,,3.4578*V^(-0.7978),Tf10p_5W,,
7030501,승합차,특수형,휘발유,NOx,’03-’05,,2.0104*V^(-0.7978),Tf10p_5W,,
7030501,승합차,특수형,휘발유,NOx,’06>,,0.2493*V^(-0.7978),Tf10p_10W,,
7030501,승합차,특수형,휘발유,MPI_PM10,all,,0.00030,Tf10p_10W,,
7030501,승합차,특수형,휘발유,MPI_PM10,all,,0.00075,Tf10p_10W,,
7030501,승합차,특수형,휘발유,GDI_PM10,’10>,,0.0010,Tf10p_10W,,
7030501,승합차,특수형,휘발유,GDI_PM10,’10>,,0.0025,Tf10p_10W,,
7030501,승합차,특수형,휘발유,MPI_PM25,all,,0.92*0.00030,Tf10p_10W,,
7030501,승합차,특수형,휘발유,MPI_PM25,all,,0.92*0.00075,Tf10p_10W,,
7030501,승합차,특수형,휘발유,GDI_PM25,’10>,,0.92*0.0010,Tf10p_10W,,
7030501,승합차,특수형,휘발유,GDI_PM25,’10>,,0.92*0.0025,Tf10p_10W,,
7030501,승합차,특수형,LPG,CO,’90<,,72.338*V^(-0.7587),Tf10p_5W,,
7030501,승합차,특수형,LPG,CO,’91-’99,,29.825*V^(-0.6771),Tf10p_5W,,
7030501,승합차,특수형,LPG,CO,’00-’05,,17.829*V^(-0.6778),Tf10p_5W,,
7030501,승합차,특수형,LPG,CO,’06>,,16.491*V^(-1.4713),Tf10p_10W,,
7030501,승합차,특수형,LPG,CO,’06>,,3.0000E-13*V^(6.0619),Tf10p_10W,,
7030501,승합차,특수형,LPG,VOC,’90<,,26.532*V^(-1.0423),Tf10p_5W,,
7030501,승합차,특수형,LPG,VOC,’91-’96,,26.520*V^(-1.4041),Tf10p_5W,,
7030501,승합차,특수형,LPG,VOC,’97-’99,,4.7595*V^(-0.9512),Tf10p_5W,,
7030501,승합차,특수형,LPG,VOC,’00-’05,,6.3668*V^(-1.2849),Tf10p_5W,,
7030501,승합차,특수형,LPG,VOC,’06>,,1.9218*V^(-1.8418),Tf10p_10W,,
7030501,승합차,특수형,LPG,VOC,’06>,,3.0000E-09*V^(3.0639),Tf10p_10W,,
7030501,승합차,특수형,LPG,NOx,’90<,,9.3011*V^(-0.6781),Tf10p_5W,,
7030501,승합차,특수형,LPG,NOx,’91-’96,,11.287*V^(-0.7634),Tf10p_5W,,
7030501,승합차,특수형,LPG,NOx,’97-’99,,12.562*V^(-0.8606),Tf10p_5W,,
7030501,승합차,특수형,LPG,NOx,’00-’05,,8.8952*V^(-0.8119),Tf10p_5W,,
7030501,승합차,특수형,경유,CO,’95<,,32.550*V^(-0.4944),Tf5p_5W,,
7030501,승합차,특수형,경유,CO,’96-’00.9,,16.410*V^(-0.3790),Tf5p_5W,,
7030501,승합차,특수형,경유,CO,’00.10-’04.8,,16.378*V^(-0.5340),Tf5p_5W,,
7030501,승합차,특수형,경유,CO,’04.9-’07,,15.256*V^(-0.7448),Tf5p_5W,,
7030501,승합차,특수형,경유,CO,’08-’10.9,,8.1771*V^(-0.7725),Tf5p_5W,,
7030501,승합차,특수형,경유,CO,’10.10-’14,,4.5201*V^(-0.7279),Tf5p_5W,,
7030501,승합차,특수형,경유,CO,’15>,,7.4065*V^(-0.5995),Tf5p_5W,,
7030501,승합차,특수형,경유,VOC,’95<,,15.753*V^(-0.5912),Tf5p_5W,,
7030501,승합차,특수형,경유,VOC,’96-’00.9,,4.2324*V^(-0.3926),Tf5p_5W,,
7030501,승합차,특수형,경유,VOC,’00.10-’04.8,,5.8477*V^(-0.5466),Tf5p_5W,,
7030501,승합차,특수형,경유,VOC,’04.9-’07,,2.0502*V^(-0.6504),Tf5p_5W,,
7030501,승합차,특수형,경유,VOC,’08-’10.9,,1.2991*V^(-0.6538),Tf5p_5W,,
7030501,승합차,특수형,경유,VOC,’10.10-’14,,1.6826*V^(-0.8045),Tf5p_5W,,
7030501,승합차,특수형,경유,VOC,’15>,,2.4562*V^(-1.3145),Tf5p_5W,,
7030501,승합차,특수형,경유,NOx,’95<,,40.692*V^(-0.5590),Tf2p_5W,,
7030501,승합차,특수형,경유,NOx,’95<,,-0.0023*V^2+0.5381*V-23.590,Tf2p_5W,,
7050601,화물차,덤프트럭,경유,PM25,’10.10-’14,,0.92*0.2125*V^(-0.4650),Tf5p_5W,,
7050601,화물차,덤프트럭,경유,CO,’10.10-’14,,5.4607*V^(-0.2990),Tf5p_5W,,
7030501,승합차,특수형,경유,NOx,’96-’97,,22.804*V^(-0.4660),Tf2p_5W,,
7030501,승합차,특수형,경유,NOx,’96-’97,,-0.0021*V^2+0.4430*V-18.730,Tf2p_5W,,
7050601,화물차,덤프트럭,경유,PM25,’15>,,0.92*0.0363*V^(-0.4727),Tf5p_5W,,
7050601,화물차,덤프트럭,경유,CO,’15>,,4.3762*V^(-0.4550),Tf5p_5W,,
7030501,승합차,특수형,경유,NOx,’98-’00.9,,25.708*V^(-0.4772),Tf2p_5W,,
7030501,승합차,특수형,경유,NOx,’98-’00.9,,0.0019*V^2-0.2628*V+12.145,Tf2p_5W,,
7050701,화물차,콘크리트믹서,경유,PM25,’95<,,30.402*V^(-0.4685),Tf5p_5W,,
7050601,화물차,덤프트럭,경유,CO,’95<,,15.75*V^(-0.582),Tf5p_5W,,
7030501,승합차,특수형,경유,NOx,’00.10-’04.8,,17.3032*V^(-0.3660),Tf2p_5W,,
7030501,승합차,특수형,경유,NOx,’00.10-’04.8,,0.3259*V^(0.5773),Tf2p_5W,,
7050701,화물차,콘크리트믹서,경유,PM25,’96-’00.9,,18.101*V^(-0.3454),Tf5p_5W,,
7050601,화물차,덤프트럭,경유,CO,’96-’00.9,,10.301*V^(-0.5856),Tf5p_5W,,
7030501,승합차,특수형,경유,NOx,’04.9-’07,,17.3032*V^(-0.3660),Tf2p_5W,,
7030501,승합차,특수형,경유,NOx,’04.9-’07,,0.3259*V^(0.5773),Tf2p_5W,,
7050701,화물차,콘크리트믹서,경유,PM25,’00.10-’04.8,,28.399*V^(-0.5999),Tf5p_5W,,
7050601,화물차,덤프트럭,경유,CO,’00.10-’04.8,,10.031*V^(-0.5828),Tf5p_5W,,
7030501,승합차,특수형,경유,NOx,’08-’10.9,,17.3032*V^(-0.3660),Tf2p_5W,,
7030501,승합차,특수형,경유,NOx,’08-’10.9,,0.3259*V^(0.5773),Tf2p_5W,,
7050701,화물차,콘크리트믹서,경유,CO,’04.9-’07,,52.136*V^(-0.8618),Tf5p_5W,,
7050201,화물차,소형,LPG,VOC,’90<,,26.532*V^(-1.0423),Tf10p_5W,,
7030501,승합차,특수형,경유,NOx,’10.10-’14,,17.2485*V^(-0.4040),Tf2p_5W,,
7030501,승합차,특수형,경유,NOx,’10.10-’14,,1.1797*V^(0.2308),Tf2p_5W,,
7050701,화물차,콘크리트믹서,경유,CO,’08-’10.9,,6.8493*V^(-0.6506),Tf5p_5W,,
7050201,화물차,소형,LPG,VOC,’91-’96,,26.520*V^(-1.4041),Tf10p_5W,,
7030501,승합차,특수형,경유,NOx,’15>,,42.7393*V^(-1.2949),Tf2p_5W,,
7030501,승합차,특수형,경유,PM10,’95<,,5.4886*V^(-0.5911),Tf5p_5W,,
7050701,화물차,콘크리트믹서,경유,CO,’10.10-’14,,5.4607*V^(-0.2990),Tf5p_5W,,
7050201,화물차,소형,LPG,VOC,’97-’99,,4.7595*V^(-0.9512),Tf10p_5W,,
7030501,승합차,특수형,경유,PM10,’96-’00.9,,1.6593*V^(-0.3935),Tf5p_5W,,
7030501,승합차,특수형,경유,PM10,’00.10-’04.8,,1.2848*V^(-0.4715),Tf5p_5W,,
7050701,화물차,콘크리트믹서,경유,CO,’15>,,4.3762*V^(-0.4550),Tf5p_5W,,
7050201,화물차,소형,LPG,VOC,’00-’05,,6.3668*V^(-1.2849),Tf10p_5W,,
7030501,승합차,특수형,경유,PM10,’04.9-’07,,0.2979*V^(-0.4008),Tf5p_5W,,
7030501,승합차,특수형,경유,PM10,’08-’10.9,,0.0539*V^(-0.5182),Tf5p_5W,,
7050701,화물차,콘크리트믹서,경유,CO,’95<,,15.75*V^(-0.582),Tf5p_5W,,
7050201,화물차,소형,LPG,VOC,’06>,,1.9218*V^(-1.8418),Tf10p_5W,,
7030501,승합차,특수형,경유,PM10,’08-’10.9,,2.0000E-04*V-7.5600E-03,Tf5p_5W,,
7030501,승합차,특수형,경유,PM10,’10.10-’14,,0.0469*V^(-0.4674),Tf5p_5W,,
7050701,화물차,콘크리트믹서,경유,CO,’96-’00.9,,10.301*V^(-0.5856),Tf5p_5W,,
7050201,화물차,소형,LPG,VOC,’06>,,3.0000E-09*V^(3.0639),Tf10p_5W,,
7030501,승합차,특수형,경유,PM10,’10.10-’14,,1.6800E-04*V-5.1600E-03,Tf5p_5W,,
7030501,승합차,특수형,경유,PM10,’15>,,0.0081*V^(-0.5182),Tf5p_5W,,
7050701,화물차,콘크리트믹서,경유,CO,’00.10-’04.8,,10.031*V^(-0.5828),Tf5p_5W,,
7050201,화물차,소형,LPG,NOx,’90<,,9.3011*V^(-0.6781),Tf10p_5W,,
7030501,승합차,특수형,경유,PM10,’15>,,3.0000E-05*V-0.0011,Tf5p_5W,,
7030501,승합차,특수형,경유,PM25,’95<,,0.92*5.4886*V^(-0.5911),Tf5p_5W,,
7050701,화물차,콘크리트믹서,경유,VOC,’04.9-’07,,3.7878*V^(-0.5425),Tf5p_5W,,
7050201,화물차,소형,LPG,NOx,’91-’96,,11.287*V^(-0.7634),Tf10p_5W,,
7030501,승합차,특수형,경유,PM25,’96-’00.9,,0.92*1.6593*V^(-0.3935),Tf5p_5W,,
7030501,승합차,특수형,경유,PM25,’00.10-’04.8,,0.92*1.2848*V^(-0.4715),Tf5p_5W,,
7050701,화물차,콘크리트믹서,경유,VOC,’08-’10.9,,1.7177*V^(-0.6781),Tf5p_5W,,
7050201,화물차,소형,LPG,NOx,’97-’99,,12.562*V^(-0.8606),Tf10p_5W,,
7030501,승합차,특수형,경유,PM25,’04.9-’07,,0.92*1.0457*V^(-0.4527),Tf5p_5W,,
7030501,승합차,특수형,경유,PM25,’08-’10.9,,0.92*0.0539*V^(-0.5182),Tf5p_5W,,
7050701,화물차,콘크리트믹서,경유,VOC,’10.10-’14,,0.8863*V^(-0.6933),Tf5p_5W,,
7050201,화물차,소형,LPG,NOx,’00-’05,,8.8952*V^(-0.8119),Tf10p_5W,,
7030501,승합차,특수형,경유,PM25,’08-’10.9,,0.92*2.0000E-04*V-7.5600E-03,Tf5p_5W,,
7030501,승합차,특수형,경유,PM25,’10.10-’14,,0.92*0.0469*V^(-0.4674),Tf5p_5W,,
7050701,화물차,콘크리트믹서,경유,VOC,’15>,,0.3627*V^(-0.7071),Tf5p_5W,,
7050201,화물차,소형,LPG,NOx,’06>,,0.1246*V^(-0.441),Tf10p_5W,,
7030501,승합차,특수형,경유,PM25,’10.10-’14,,0.92*1.6800E-04*V-5.1600E-03,Tf5p_5W,,
7030501,승합차,특수형,경유,PM25,’15>,,0.92*0.0081*V^(-0.5182),Tf5p_5W,,
7050701,화물차,콘크리트믹서,경유,VOC,’95<,,117.49*V^(-0.365),Tf5p_5W,,
7050201,화물차,소형,LPG,PM10,all,,0.0002,Tf10p_5W,,
7030501,승합차,특수형,경유,PM25,’15>,,0.92*3.0000E-05*V-0.0011,Tf5p_5W,,
7030501,승합차,특수형,LPG,NOx,’06>,,0.1246*V^(-0.441),Tf10p_10W,,
7050701,화물차,콘크리트믹서,경유,VOC,’96-’00.9,,94.319*V^(-0.4061),Tf5p_5W,,
7050201,화물차,소형,LPG,PM10,all,,0.0005,Tf10p_5W,,
7030501,승합차,특수형,LPG,PM10,all,,0.0002,Tf10p_10W,,
7030501,승합차,특수형,LPG,PM10,all,,0.0005,Tf10p_10W,,
7050701,화물차,콘크리트믹서,경유,VOC,’96-’00.9,,94.319*V^(-0.4061),Tf5p_5W,,
7050201,화물차,소형,LPG,PM25,all,,0.92*0.0002,Tf10p_5W,,
7030501,승합차,특수형,LPG,PM25,all,,0.92*0.0002,Tf10p_10W,,
7030501,승합차,특수형,LPG,PM25,all,,0.92*0.0005,Tf10p_10W,,
7050701,화물차,콘크리트믹서,경유,VOC,’00.10-’04.8,,85.301*V^(-0.4023),Tf5p_5W,,
7050201,화물차,소형,LPG,PM25,all,,0.92*0.0005,Tf10p_5W,,
7070101,RV,소형,LPG,CO,’90<,,72.338*V^(-0.7587),Tf10p_5W,,
7070101,RV,소형,LPG,CO,’91-’99,,29.825*V^(-0.6771),Tf10p_5W,,
7070101,RV,소형,LPG,CO,’00-’05,,17.829*V^(-0.6778),Tf10p_10W,,
7070101,RV,소형,LPG,CO,’06-’07,,6.1701*V^(-1.0719),Tf10p_10W,,
7070101,RV,소형,LPG,CO,’06-’07,,3.0000E-10*V^(4.5809),Tf10p_10W,,
7070101,RV,소형,LPG,CO,’08,,0.7693*V^(-0.7666),Tf10p_10W,,
7070101,RV,소형,LPG,CO,’08,,5.0000E-16*V^(7.2766),Tf10p_10W,,
7070101,RV,소형,LPG,CO,’09-’11,,0.7059*V^(-0.7666),Tf10p_10W,,
7070101,RV,소형,LPG,CO,’09-’11,,4.5878E-16*V^(7.2766),Tf10p_10W,,
7070101,RV,소형,LPG,CO,’12-’13,,0.6830*V^(-0.7666),Tf10p_10W,,
7070101,RV,소형,LPG,CO,’12-’13,,4.4393E-16*V^(7.2766),Tf10p_10W,,
7070101,RV,소형,LPG,CO,’14,,0.6602*V^(-0.7666),Tf10p_10W,,
7070101,RV,소형,LPG,CO,’14,,4.2909E-16*V^(7.2766),Tf10p_10W,,
7070101,RV,소형,LPG,CO,’15,,0.6374*V^(-0.7666),Tf10p_10W,,
7070101,RV,소형,LPG,CO,’15,,4.1425E-16*V^(7.2766),Tf10p_10W,,
7070101,RV,소형,LPG,CO,16,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_10W,,
7070101,RV,소형,LPG,CO,17,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_10W,,
7070101,RV,소형,LPG,CO,’18>,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_10W,,
7070101,RV,소형,LPG,VOC,’90<,,26.532*V^(-1.0423),Tf10p_5W,,
7070101,RV,소형,LPG,VOC,’91-’96,,26.520*V^(-1.4041),Tf10p_5W,,
7070101,RV,소형,LPG,VOC,’97-’99,,4.7595*V^(-0.9512),Tf10p_5W,,
7070101,RV,소형,LPG,VOC,’00-’05,,6.3668*V^(-1.2849),Tf10p_10W,,
7070101,RV,소형,LPG,VOC,’06-’07,,2.3782*V^(-1.9979),Tf10p_10W,,
7070101,RV,소형,LPG,VOC,’06-’07,,5.0000E-10*V^(3.4895),Tf10p_10W,,
7070101,RV,소형,LPG,VOC,’08,,0.1063*V^(-1.0745),Tf10p_10W,,
7070101,RV,소형,LPG,VOC,’08,,1.0000E-15*V^(6.2696),Tf10p_10W,,
7070101,RV,소형,LPG,VOC,’09-’11,,0.0974*V^(-1.0745),Tf10p_10W,,
7070101,RV,소형,LPG,VOC,’09-’11,,9.1667E-16*V^(6.2696),Tf10p_10W,,
7070101,RV,소형,LPG,VOC,’12-’13,,0.0943*V^(-1.0745),Tf10p_10W,,
7070101,RV,소형,LPG,VOC,’12-’13,,8.8667E-16*V^(6.2696),Tf10p_10W,,
7070101,RV,소형,LPG,VOC,’14,,0.0911*V^(-1.0745),Tf10p_10W,,
7070101,RV,소형,LPG,VOC,’14,,8.5667E-16*V^(6.2696),Tf10p_10W,,
